video_id,author,text,published_at,like_count
8-nQjzbhLfs,@mastercrush5139,🤣🤣🤣🤣🤣🤣,2021-03-05T10:28:17Z,0
8-nQjzbhLfs,@clementmosesbuadi7890,God do things in a way human beings don't understand. Big ups Likeee,2021-03-05T09:48:23Z,1
8-nQjzbhLfs,@bhillsfreshcott5692,Likeeeee🤣🤣🤣🤣🤣🤣,2021-03-05T06:11:11Z,0
8-nQjzbhLfs,@jaykudjo,Great but local herbs are good,2021-03-05T05:03:38Z,0
8-nQjzbhLfs,@mamabusha6929,Hahaha,2021-03-04T13:48:49Z,0
8-nQjzbhLfs,@honbko1768,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,2021-03-04T09:09:53Z,0
8-nQjzbhLfs,@constanceobeng5387,All these medicines 🤣,2021-03-04T01:28:21Z,2
8-nQjzbhLfs,@benedictofosumensah7496,God is in fact truly amazing. See how he has changed likeeees lyf,2021-03-04T01:24:54Z,3
8-nQjzbhLfs,@KAFFMANPRODUCTIONS,😂 😂 😂 😂 😂 😂 😂 😂,2021-03-04T01:07:16Z,0
8-nQjzbhLfs,@princekayboat7319,Hahahahaha Kayshe bitters. Dr. Likee be doing the most 😂😂😂,2021-03-03T13:03:11Z,0
8-nQjzbhLfs,@ericyeboah8977,🤣🤣🤣🤣🤣🤣🤣,2021-03-03T13:01:11Z,0
8-nQjzbhLfs,@elvisbaryeh8753,😂😂😂😂..... aba,2021-03-03T01:01:13Z,0
8-nQjzbhLfs,@richardbrown1208,Are we going to pretend we don't know the doctor is so beautiful lol,2021-03-03T00:29:22Z,28
8-nQjzbhLfs,@amenyaglogodwin2361,Likeeeeee,2021-03-02T13:45:23Z,0
8-nQjzbhLfs,@acquahemmanuel939,Eeeiii likeee 😂😂😂😂,2021-03-01T17:33:06Z,0
8-nQjzbhLfs,@benedictaagyemang8879,😂😂😂😂😂,2021-03-01T12:23:58Z,0
8-nQjzbhLfs,@danquahemmanuel6377,😂😂,2021-03-01T07:49:29Z,0
8-nQjzbhLfs,@danquahemmanuel6377,😂😂😂😂😂😂😂😂😂,2021-03-01T07:48:52Z,0
8-nQjzbhLfs,@emmanuelarthur6441,😂😂😂,2021-03-01T07:33:22Z,0
8-nQjzbhLfs,@ebenTF1,I've never watched an ad as many as this before and I smiled through out. God bless your work.,2021-02-28T08:54:33Z,14
8-nQjzbhLfs,@flexyboneadansiakrokerri1639,Likee,2021-02-28T06:27:06Z,0
8-nQjzbhLfs,@elinezagbuor207,Herh dr likee🤣🤣🤣,2021-02-27T16:21:14Z,0
8-nQjzbhLfs,@wood_creates,"Ras nene is really good😂😂😂
No weapon mixture
By the way we got the information
Thanks a lot... Thank you vodafone we dey for you",2021-02-27T04:14:29Z,0
8-nQjzbhLfs,@theodulphquainoo6085,Keshey bitters 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 aka aka,2021-02-26T21:34:50Z,0
8-nQjzbhLfs,@greatman8485,Likeeeee,2021-02-26T20:17:36Z,0
8-nQjzbhLfs,@jamesmensah9031,Likeeeee,2021-02-26T14:43:05Z,0
8-nQjzbhLfs,@memphisosarforedeemer2693,Likee 🤣😂😂😂😂😂😂😂😂,2021-02-26T13:28:46Z,0
8-nQjzbhLfs,@daboemmanuel1349,Ohh hooo Dr likeeeeeee 😂😂😂😂,2021-02-26T09:01:57Z,0
8-nQjzbhLfs,@bobsongh1448,Lol,2021-02-25T22:24:54Z,0
8-nQjzbhLfs,@pappywan2285,Look at his dry face🤣😂,2021-02-25T21:20:10Z,1
8-nQjzbhLfs,@davidbayitse8414,Likeeeee,2021-02-25T14:16:15Z,0
8-nQjzbhLfs,@kobbyspage2430,Likee is taking over his fans let show guy guy😂😂😂🇿🇦🇬🇭❤,2021-02-25T04:57:20Z,1
8-nQjzbhLfs,@singlesoulempire.4043,"Wed Feb 24,2021
22:32pm

I was here 🇬🇭",2021-02-24T22:51:58Z,0
8-nQjzbhLfs,@lawrencevevo2045,If You’re Watching This In 2045 I Was Here,2021-02-24T22:03:39Z,4
8-nQjzbhLfs,@viraltvgh351,"Ahahahahhaha
The best advert",2021-02-24T20:29:30Z,0
8-nQjzbhLfs,@OrasKom,Shi Shi Shi lileeeee. Sour high man. Kumerican we rock,2021-02-24T18:50:17Z,0
8-nQjzbhLfs,@D_RanD,Likeeeeeeree...hahahahaha,2021-02-24T17:53:25Z,0
8-nQjzbhLfs,@deborahkumah1,Ha ha ha 🤣 this guy is funny,2021-02-24T11:30:24Z,0
8-nQjzbhLfs,@360joey8,I can't  stop watching 😂😂😂,2021-02-24T10:47:09Z,0
8-nQjzbhLfs,@ohemaawasty7,Keshey bitters 😂😂😂😂😂😂,2021-02-24T09:57:07Z,0
8-nQjzbhLfs,@zakariazionhalid3413,Dr Lykeeeee i feel u,2021-02-24T05:40:36Z,0
8-nQjzbhLfs,@andrewpotterson7941,"Hahahahahahahaha
Ma sr3 saaaa 
Likeeeee",2021-02-23T17:07:56Z,0
8-nQjzbhLfs,@campvibes4673,I love likeee man 😂😂,2021-02-23T16:06:24Z,0
8-nQjzbhLfs,@OwurakuThreeSixty,Dr.Likeeeee,2021-02-23T00:58:07Z,0
8-nQjzbhLfs,@markbadu9970,The guy is unstoppable now. Is his time,2021-02-22T11:13:15Z,0
8-nQjzbhLfs,@farisbill1463,😂😂😂😂😂😂Dr Likee do all,2021-02-22T09:42:47Z,0
8-nQjzbhLfs,@paaq9944,"This guy hmmmmm, Talented. GOD BLESS YOU.",2021-02-22T09:40:11Z,2
8-nQjzbhLfs,@lincolnoseibonsu9663,"Every person on earth is GREAT and WEALTHY, our only problem is we find it difficult to identify our talent. Sometimes we are intimidated and discouraged by the Fame of others. He Spent more than 15 years casting Armed Robbery roles without knowing he is the Anointed Comedian in Ghana.",2021-02-22T05:05:00Z,11
8-nQjzbhLfs,@derykobby2928,Comment leader is back. He's moved from Neene to likee. That's why everybody likes him,2021-02-22T01:56:50Z,15
8-nQjzbhLfs,@smartways-posmasters1665,😂,2021-02-22T00:43:13Z,0
8-nQjzbhLfs,@smartways-posmasters1665,😂,2021-02-22T00:43:09Z,0
8-nQjzbhLfs,@eben4668,God bless ur hustle likee...was always waiting for this....more endorsement....🔥🔥🔥🔥❤❤❤❤,2021-02-21T18:38:10Z,5
8-nQjzbhLfs,@estheronetv5743,More blessing Ras,2021-02-21T17:04:55Z,0
8-nQjzbhLfs,@sammypopolampo2566,Eiii likee,2021-02-21T16:05:21Z,1
8-nQjzbhLfs,@alhajicyris1241,"Nice one from likee 
Alhaji Jibril Cyris",2021-02-21T11:08:10Z,0
8-nQjzbhLfs,@dennisbaidoo142,Likeee never disappoint oo hahah 😅😅😅😅 watching live from Gomoa Abamkrom,2021-02-21T09:59:10Z,0
8-nQjzbhLfs,@akudagodavid4575,Dr likeeeeeee,2021-02-21T07:44:18Z,0
8-nQjzbhLfs,@jkq_honourable5281,🤣🤣🤣🤣🤣🤣🤣,2021-02-21T06:06:05Z,1
8-nQjzbhLfs,@kwabenamensah243,Keyshe  bitters  Errrnwono . 🤣🤣,2021-02-21T02:08:29Z,0
8-nQjzbhLfs,@LilleHeartsNiceBrest,Akabenezer keshey kingkong 😂😂😂😂😂. This guy get good heart so he will go places. Likee am switching all business to my Vodafone number,2021-02-21T00:32:09Z,14
8-nQjzbhLfs,@emmanuelgyamfi6320,🤣🤣🤣🤣🤦🏿‍♂️,2021-02-21T00:30:22Z,0
8-nQjzbhLfs,@appiahmceffah,Ohh woow ma guy is far gone Likeee hard work pays ampa!!🤝,2021-02-20T23:53:47Z,2
8-nQjzbhLfs,@yahuzasalam1115,Keshe bitters 🤣🤣,2021-02-20T22:58:46Z,2
8-nQjzbhLfs,@pepejee6389,Is your time am happy for you,2021-02-20T22:21:47Z,0
8-nQjzbhLfs,@dianaboakye209,Likee Will not kill me with laughter😂🤣,2021-02-20T22:17:33Z,0
8-nQjzbhLfs,@NanaBoakyeAgyemang,Lol,2021-02-20T22:10:39Z,0
8-nQjzbhLfs,@ASK_PLAY4u,"Yess Yess Yess 🤣🤣🤣, ARKA...The love ❤️  is deep bro...keep soaring high...Dr. Likeee",2021-02-20T21:11:22Z,1
8-nQjzbhLfs,@mrdofficial466,Likeeeeeeee😂😂😂😂,2021-02-20T21:07:29Z,0
8-nQjzbhLfs,@robertmoore7223,Acabenezer 🔥🔥🔥🔥,2021-02-20T20:22:07Z,0
8-nQjzbhLfs,@sylvesterarkhurst7784,Likeeeeeeeeeeeee🙌🏾,2021-02-20T20:00:56Z,1
8-nQjzbhLfs,@kofiarhen5668,"To me , Vodafone is the best network in Ghana in terms of everything. I mean everything, oh yesss!!!",2021-02-20T19:52:26Z,2
8-nQjzbhLfs,@championbowy39,Lekeee,2021-02-20T16:31:13Z,1
8-nQjzbhLfs,@qudjoedefreshino6862,🤣🤣🤣🤣🤣.. Oh Likee.,2021-02-20T15:52:58Z,0
8-nQjzbhLfs,@Deynie_Rich,Likeee be too much,2021-02-20T13:58:38Z,1
8-nQjzbhLfs,@akatuankomah2005,NICE ONE TO KEEP IT UP DR LIKEEEEEEEE A.K.A SHI SHI SHI SHI SHI SHI SHI SHI SHI SHI SHI SHI SHI SHI SHI SHI SHI ☝️❤👍,2021-02-20T11:53:51Z,1
8-nQjzbhLfs,@Switcha001,"Awww, really your hard work is now paying u , I’m proud to see u climbing higher. And I thank you for making my days too when I watch ur scripts . Likeeeee.  Likeeeee , boss I want your keshy bitters some Dr.",2021-02-20T08:46:24Z,1
8-nQjzbhLfs,@bellaapp1052,Wow I am so happy to see Likee starring in this ad,2021-02-20T00:44:37Z,1
8-nQjzbhLfs,@sarahboakye7691,Likee❤️... great information 👏,2021-02-19T23:26:10Z,3
8-nQjzbhLfs,@brightboamah,Google Google likeeee is the best actor of 2021,2021-02-19T19:47:48Z,5
8-nQjzbhLfs,@danielnyamekesse9701,Likeeeeee...you do all 🤣🤣🤣,2021-02-19T19:30:27Z,4
8-nQjzbhLfs,@jacobphorson4587,Likeeee my man more doors will open infact you are a very good actor and l like you so nuch.,2021-02-19T19:23:47Z,4
8-nQjzbhLfs,@graciousone7817,Wow like God is with you he know the right time to answer your calls.,2021-02-19T18:48:36Z,52
8-nQjzbhLfs,@sandraserwaahbonsu5123,Ohh am soo happy for you Likee. The sky is indeed your limit.,2021-02-19T18:14:41Z,10
8-nQjzbhLfs,@lesedihadman488,Great love from Germany to you Aka Ebenezer,2021-02-19T16:26:55Z,6
8-nQjzbhLfs,@tdoware6127,Likeeeeeeeeeeeee,2021-02-19T15:32:05Z,3
8-nQjzbhLfs,@aikinsyeboah6396,Am very happy for our own Shee Shee,2021-02-19T13:47:40Z,2
8-nQjzbhLfs,@isaacgyamfifrimpong897,Hahahahhhaha,2021-02-19T13:34:56Z,3
8-nQjzbhLfs,@kojobreadknife1861,"Acabenezer ✌️✌️✌️
Keshye bitters🤣🤣🤣🤣😂",2021-02-19T13:14:52Z,7
8-nQjzbhLfs,@Maamekonadu91,"Wonderful,God’s work is in progress",2021-02-19T12:46:29Z,7
8-nQjzbhLfs,@linroyal86,Likeeeeeee,2021-02-19T12:23:54Z,6
8-nQjzbhLfs,@Philampah,Charlie this video eer 🔥🔥🔥🔥🔥,2021-02-19T11:09:26Z,8
8-nQjzbhLfs,@davidsegen5472,God bless you like 😃😃🙌🏾 go high my brother. In Gods time He make all things beautiful. Enjoy your time and protect it for Sustainability Through persistent prayers.,2021-02-19T11:03:45Z,18
8-nQjzbhLfs,@nanatsibu3711,Awww like is the best   .doing advert.also 🥰💪🏾💪🏾👏🏽👏🏽,2021-02-19T10:42:03Z,13
8-nQjzbhLfs,@kofiabrante1732,Dr Likee Akabenzer wooow 😂😂😂 I’m so happy for you bro... aba ampa🤣🤣 I pray for more endorsements for you not only in Ghana but all around the world. You deserve it bro. 👏🏼👏🏼👏🏼 Laigon🤣🤣,2021-02-19T10:10:50Z,34
8-nQjzbhLfs,@addothomas4234,Dr LIKEE IS ON A DIFFERENT LEVEL,2021-02-19T09:51:03Z,47
8-nQjzbhLfs,@frimpongprosper9718,Likeeeeeeeeeeee,2021-02-19T09:19:16Z,5
8-nQjzbhLfs,@joelreacts2248,"Hahahhaa Yei yei yei,  God has blessed likee. Happy for you",2021-02-19T09:04:59Z,24
8-nQjzbhLfs,@williessel967,Much proud Aka . More blessings,2021-02-19T08:58:33Z,15
8-nQjzbhLfs,@d3mzmedia,"Keshey bitters 🤣🤣🤣🤣🤣🤣🤣🤣
@Akabenezer",2021-02-19T08:56:06Z,10
8-nQjzbhLfs,@francisafari4156,Likeeeeeeee👍👍👍👍😅😅😅,2021-02-19T08:24:51Z,10
8-nQjzbhLfs,@ericdompreh8930,Am so happy for Akabenezer. God is good,2021-02-19T07:35:11Z,7
8-nQjzbhLfs,@akuamoff7272,"Likeeeeeeeeeee aka Akabenazer aka Keyshe aka First Off Course aka Actuary. Aww my brother am so happy for you, this is your time and your season. I pray you get more endorsements because you deserve it🤣🤣🤣🤣🤣🤣",2021-02-19T07:33:06Z,58
d--qNa3OGR4,@patriciasabaga281,Best network,2025-07-28T16:44:25Z,0
d--qNa3OGR4,@IvycherishMathias,Good job 👍,2025-07-28T15:00:46Z,0
d--qNa3OGR4,@richardsongyabaah1677,It's has very been helpful to my society,2025-07-21T16:27:06Z,0
d--qNa3OGR4,@Theplacetobe11,Keep up the good work,2025-07-21T16:21:22Z,0
d--qNa3OGR4,@rashidatuibrahim833,Good one,2025-07-15T17:17:51Z,0
d--qNa3OGR4,@richmondturkson7451,Keep it up...God bless the team,2025-06-12T12:42:33Z,0
d--qNa3OGR4,@DoreenBrobbey-sb7kj,Well done Voda❤,2025-06-06T16:42:04Z,0
d--qNa3OGR4,@otucharles2527,Ģreat initiative we need more of this,2025-06-05T16:52:44Z,0
d--qNa3OGR4,@emmanuelrichardson,Laudable cooperate SoCal responsibility,2025-04-23T15:15:47Z,0
d--qNa3OGR4,@AbdulRaff-l7q,Good work Vodafone,2025-04-09T14:04:08Z,0
d--qNa3OGR4,@iddrissabdul-nasir3510,A good initiative,2025-04-09T09:29:54Z,0
d--qNa3OGR4,@StephenOpokukwaa,God bless you,2025-02-14T09:43:48Z,0
d--qNa3OGR4,@agbalesedoefia7458,Very sad,2025-02-14T09:23:52Z,0
d--qNa3OGR4,@EmmanuelOparekwesi,Nice,2025-02-12T17:59:20Z,0
d--qNa3OGR4,@EmmanuelOparekwesi,Nice,2025-02-12T17:59:14Z,0
d--qNa3OGR4,@abtvonline5842,Welldone ❤,2025-02-12T17:56:14Z,0
d--qNa3OGR4,@RazakHuzaima,Awwww so sad,2025-02-12T17:53:15Z,0
d--qNa3OGR4,@kingbryte2668,😢,2025-02-12T17:46:15Z,0
d--qNa3OGR4,@MaudBorquaye,Very helpful,2025-02-12T17:44:51Z,0
d--qNa3OGR4,@collinskofinyame2924,Thank TelecelGh!,2025-02-08T13:17:00Z,0
d--qNa3OGR4,@OsmanWuntima,God be with you,2024-11-30T12:16:54Z,0
d--qNa3OGR4,@NanaYawAsareJnr-q5o,Ohhh,2024-11-30T11:56:19Z,0
d--qNa3OGR4,@emmanuelarthur8120,his story is such a sad one and also a great initiative by telecel,2024-11-30T11:54:01Z,0
d--qNa3OGR4,@messengerzion6759,Heroes of change,2024-11-30T11:48:39Z,0
d--qNa3OGR4,@prince-cc4ic,That's really good,2024-11-30T11:47:45Z,0
d--qNa3OGR4,@siraaronofficial,Good,2024-04-26T09:50:56Z,0
d--qNa3OGR4,@francisandoh1682,Very sad,2024-04-22T17:05:22Z,0
d--qNa3OGR4,@beatricetetteh361,Very helpful,2024-03-17T20:46:38Z,1
d--qNa3OGR4,@gideongyan1878,Very educative program,2024-03-08T13:31:58Z,0
d--qNa3OGR4,@VivianTenkorang-h2j,Good,2024-02-28T09:20:18Z,0
d--qNa3OGR4,@VivianTenkorang-h2j,Good one,2024-02-28T09:16:42Z,0
d--qNa3OGR4,@VivianTenkorang-h2j,Good,2024-02-28T09:15:15Z,0
d--qNa3OGR4,@DogbeSaviour,Good one,2024-02-15T12:46:01Z,0
d--qNa3OGR4,@kyeremehaugustine9316,Keep it up . Vodafone GH,2024-02-15T12:38:21Z,0
d--qNa3OGR4,@lampteymichael8970,Touching,2023-12-08T14:37:28Z,0
d--qNa3OGR4,@Adimah-d8s,"Wow,beautiful",2023-12-08T14:29:59Z,0
d--qNa3OGR4,@shahadusorbaha-kw4ly,Nice work,2023-11-30T16:52:15Z,0
d--qNa3OGR4,@nanaadwoakyei2179,❤,2023-11-10T20:32:44Z,0
d--qNa3OGR4,@AduEmmanuelLartey,Good job,2023-10-18T15:37:56Z,0
d--qNa3OGR4,@shunamitekabenlahamoah1037,❤ good one,2023-10-10T17:20:21Z,0
d--qNa3OGR4,@YakubNuhuAhmed,Life 😮,2023-10-06T16:08:03Z,0
d--qNa3OGR4,@ernestboakye-l9v,Great foundation from Vodafone,2023-09-29T14:24:44Z,1
d--qNa3OGR4,@mutalaalhassan3893,Good,2023-09-29T13:21:59Z,0
d--qNa3OGR4,@lawrenceaddae3462,Waow nice,2023-09-13T19:32:36Z,0
d--qNa3OGR4,@EmmanuelAduDamas-vq5ru,Vodafone is doing great job but than the need to extend it to my region .,2023-09-13T15:38:35Z,0
d--qNa3OGR4,@PLUSTWO-TV,Useless network u can't even update your internet,2022-09-23T21:55:54Z,1
d--qNa3OGR4,@youngmosez5370,You guys are doing amazing! I am extremely touched.,2021-03-21T15:40:56Z,1
ZNLe6NZZ9zA,@jemimalekettey8617,Lies we can't even talk to you when we have issues,2025-05-29T11:43:29Z,0
ZNLe6NZZ9zA,@yvonneboaten8289,I hope someone in customer service is reading these comments that tell badly on your network. 😮,2025-04-08T08:29:37Z,0
ZNLe6NZZ9zA,@yvonneboaten8289,Our networks in this country are taking us for granted. We will soon boycott telcos and apply the old way of reaching people.,2025-04-08T08:28:57Z,0
ZNLe6NZZ9zA,@yvonneboaten8289,"I am trying to reach someone at Customer Service. I sent money to a friend on an aietel line ported to Telecel from Ecobank. She does not use that number but someone has withdrawn the money. She will not do that. I know her too well. Please I have engaged Ecobank and it is being investigated bit I need someone from customer service to also reach me. I have called your 100 number but it goes to MTN.


I look forward to hearing from you. Thank you.",2025-04-08T08:27:52Z,0
ZNLe6NZZ9zA,@MercedesBenz.14,Fools !  no customer care service available on 100 .,2025-03-04T22:56:53Z,0
ZNLe6NZZ9zA,@godswilltv9155,"Nonsense, you people are full of sh*t, i got scammed and i was trying to call your customer care just to pick up and block that scammer but you guys didnt have a section to speak to your agents, so whats the use of calling your helpline if theres no one to assist you. Nonsense. Am very angry 😡 .",2025-02-07T15:49:31Z,0
ZNLe6NZZ9zA,@MunaayaYakubu,Hello,2025-01-13T22:26:53Z,0
ZNLe6NZZ9zA,@SarahKumah-11,"I don't feel like using your network anymore 
I received a bad customer service from one of your customer service team",2024-11-15T15:51:24Z,1
ZNLe6NZZ9zA,@vidayuonayel5590,U aren't lying have been trying to reach you guys but can't not,2023-09-04T18:38:00Z,1
ZNLe6NZZ9zA,@thefingerofgod1024,How do u speak with an agent straight.,2022-08-06T06:30:21Z,0
ZNLe6NZZ9zA,@everlyneores4489,"Nataka kununua,bandoles,nifanye aje,nanikosaudi,arebia?",2022-05-28T10:27:13Z,0
ZNLe6NZZ9zA,@derrickkojonanevie4792,I can't find the AFCON predictions on the my Vodafone appp,2019-06-28T11:14:31Z,0
ZNLe6NZZ9zA,@princesslaila1069,You know what your network is the most foolish and useless network in ghana,2018-05-29T17:08:42Z,2
ZNLe6NZZ9zA,@ICBLACKINU,"Going to ghana.
How can i get this service to call back to CANADA/US?",2017-11-26T20:17:55Z,0
NpuBWD5sWrA,@FaliabaniKauji-e6e,+500=,2024-12-26T01:38:48Z,0
NpuBWD5sWrA,@Oracleeye-ke2jz,How can I clear kilobytes bundles,2024-02-26T15:02:01Z,1
NpuBWD5sWrA,@d14_askar76,Howe to stop spam subscription &call and sms,2023-05-18T05:52:13Z,0
NpuBWD5sWrA,@francisomosun4231,*300#,2022-09-18T11:03:27Z,0
NpuBWD5sWrA,@duruchristy3474,That good 👍,2022-07-05T15:30:27Z,0
NpuBWD5sWrA,@donatusiria5979,*700#,2022-05-29T03:38:08Z,0
NpuBWD5sWrA,@DannyBrownTv,"You guys are stealing Ghanaians, nobody has subscribe to any service or streamer weekly and you guys are deducting us anytime we buy credit,see I just bought 10cedis credit and you guys deducted 6cedis, stop this right now cuz it's not fair, we'll subscribe when we have to, don't do it in the background for us we're not kids, see now I can't even bundle cuz when I buy 5¢ credit you guys will deduct 4¢, this is not fair at all",2022-04-30T20:05:08Z,3
NpuBWD5sWrA,@johnkaruma2091,you are wrong. it's not working,2022-04-16T10:21:56Z,0
NpuBWD5sWrA,@ginaposy4355,How do I unsubscribe from all subscriptions? I don’t remember subscribing to anything but they keep deducting my airtime.,2021-11-16T21:43:55Z,0
NpuBWD5sWrA,@ginaposy4355,How do I unsubscribe from all automatic subscriptions? They just take almost all my airtime anytime I buy it.,2021-11-16T21:42:23Z,0
NpuBWD5sWrA,@karthikprakash8165,How I can deactivate uae bundle en weekly service etisalat.,2020-10-15T15:57:10Z,0
NpuBWD5sWrA,@leonordy1075,How to unsubscribe UAE Bundle weekly from 1111,2020-08-09T23:04:19Z,0
NpuBWD5sWrA,@alnarshidkulayan9299,how to subscribe again in DU 1000minutes local fnf,2020-05-31T18:54:18Z,0
NpuBWD5sWrA,@tuyisengezura1749,How to unsubscribe from MTN video?,2020-03-09T00:08:47Z,0
NpuBWD5sWrA,@sumanmagar3967,is not working How can i deactive viva auto renew  pack plzz tell me viva fucking ma balance,2019-08-23T08:35:56Z,0
NpuBWD5sWrA,@aileenskitchen8072,How can i deactivate viva allo 3kd pls reply..,2019-07-04T13:15:47Z,0
NpuBWD5sWrA,@jennysabater1007,How to deactivate allo3kd services?,2019-04-07T16:17:43Z,0
NpuBWD5sWrA,@portiaakuaachiaa9244,please how do I de-activate auto renewal data package on Vodafone X,2018-04-10T11:54:31Z,1
_XUBnbTMxUI,@aku-tey5974,"Too many people clap you no dey  clap,sing along you no dey sing shiishiiii nkoaaaa na aka mo mmmmtchewww",2019-09-23T00:30:08Z,1
_XUBnbTMxUI,@omarreckon3482,Bhim u do all,2019-07-24T00:22:05Z,0
_XUBnbTMxUI,@emmanueladu9145,Poor,2019-06-06T18:39:00Z,0
_XUBnbTMxUI,@miriamosman7347,Audience are boring,2019-06-03T22:05:41Z,0
_XUBnbTMxUI,@adwoahsy9296,What a boring audience?,2019-05-22T15:53:52Z,1
_XUBnbTMxUI,@florenceyeboah822,"Akuapim poloo, you are a fool almost all the ladies are half naked including the lady MC, shame unto Ghanaian ladies",2019-05-22T14:12:29Z,0
_XUBnbTMxUI,@Lois_Adubea,Efya🔥.Vocals🔥💯,2019-05-22T13:04:36Z,1
_XUBnbTMxUI,@antoinetteglover2940,Who else thinks Sika is doing the Most. Too too aggressive 😁😁,2019-05-22T12:28:13Z,0
_XUBnbTMxUI,@cliffordboafokissiedu3226,Efya is just on other level 🔥🔥🔥🔥🔥🔥,2019-05-22T11:46:39Z,3
_XUBnbTMxUI,@valeale3933,Sika breatheee you can literally hear when your gasping for air because your talking so fast,2019-05-22T07:03:25Z,0
_XUBnbTMxUI,@cassieyvonne9081,Poor lighting system..,2019-05-21T19:43:38Z,1
_XUBnbTMxUI,@nanasarfo538,Am I the only one seeing their outfits. terrible. In my eyes no insults I have watched the Nigerians nothing close.,2019-05-21T17:33:16Z,0
_XUBnbTMxUI,@djanclubtv9519,We start it good but we end up badly 😭 Nana Djan Italy,2019-05-21T13:10:20Z,1
_XUBnbTMxUI,@NaaAyeleykk,Congratulations to Diana and Rev Mary Ghansah,2019-05-21T11:44:22Z,2
_XUBnbTMxUI,@sennellove9498,"Ebony would’ve been the best female reggae dancehall artist to compete with artists of this category, but Yahweh knows the best! I am still hurt by her dismissal from this 🌍.",2019-05-21T05:32:51Z,0
_XUBnbTMxUI,@oseikwame4106,Always doing poor camera viewing,2019-05-21T01:54:12Z,2
_XUBnbTMxUI,@amalovely5015,"I just love the Chairman General himself,  Kwame Sefa Kayi😘😉",2019-05-21T00:50:10Z,2
_XUBnbTMxUI,@oseikwame4106,Your programme is very exciting but it's too dark in the room and your cameras are far away from the representative.... so work on that next time events like this takes place..,2019-05-21T00:20:21Z,3
_XUBnbTMxUI,@berlindabortey4822,Bhim u did well apologizing ❤️💋💋💋🙏🏼🙏🏼🙏🏼u still remain our king 👑 our enemies no be God👐🏾👐🏾,2019-05-21T00:18:07Z,6
_XUBnbTMxUI,@alberto.3471,Only Ghanaians will do a damn 6 hours long award show mtchew,2019-05-20T19:31:25Z,2
_XUBnbTMxUI,@henriettaads1302,"sarkodie nailed it. 😘 💃 
Big ups to all king ♔ sark fans.",2019-05-20T09:45:09Z,5
_XUBnbTMxUI,@Sweetmoda1,I can see Amakye dede will be very pleased if kuami Eugene can accompany him to every show see how happy he look wit kuami Eugene not like money hungry Daddy lumba hmmmm rip Anokye supremo🙏🙏,2019-05-20T09:29:38Z,0
_XUBnbTMxUI,@Sweetmoda1,Kuami Eugene u do alll thank u daddy Amakye dede🙏🙏🙏💃💃💃💃,2019-05-20T09:27:01Z,4
_XUBnbTMxUI,@officialgadafi1359,King sark is on a different level,2019-05-20T09:09:05Z,2
_XUBnbTMxUI,@asedaadepah8896,Disgraceful people. Shame on you.,2019-05-20T08:45:36Z,0
_XUBnbTMxUI,@patienceoppong7533,"God bless you Abrante
You are not greedy",2019-05-20T05:27:32Z,4
_XUBnbTMxUI,@teekay6569,seriousssssss,2019-05-20T04:52:44Z,0
_XUBnbTMxUI,@frankiefrankiebest6038,Awww Efya....cute. you will be a prophetess oneday.....,2019-05-20T02:31:07Z,3
_XUBnbTMxUI,@frankiefrankiebest6038,00000 NAM1 we miss you......,2019-05-20T01:49:28Z,1
_XUBnbTMxUI,@amasagoe6001,"Shatta is too full of himself nd arrogant too,lack of respect caused that misunderstanding",2019-05-20T01:26:51Z,1
_XUBnbTMxUI,@frankiefrankiebest6038,"This coat, coat  and suit suit...where are our kente colours?  Please represent us waiiiii",2019-05-20T01:05:19Z,10
_XUBnbTMxUI,@frankiefrankiebest6038,Lovely presenters.......oooo they are good at what they are doing...,2019-05-20T01:02:57Z,2
_XUBnbTMxUI,@frankiefrankiebest6038,Eddie Nartey rasta......huuuuuuulalaaaaaa,2019-05-20T01:00:24Z,0
_XUBnbTMxUI,@oforiattahlovemark2036,SakN all the way 😍,2019-05-19T23:20:11Z,3
_XUBnbTMxUI,@stefanieantwi3363,The president of Ghana should step on stonebwoy And Wale’s case,2019-05-19T22:24:19Z,3
_XUBnbTMxUI,@emilyaddyteye3680,bhim  u shouldn't have waste ur precious time and respect on that guy kraaaaa,2019-05-19T21:53:23Z,4
_XUBnbTMxUI,@joeboy5855,"aaaaaaaaaaaaaaaaaaaaaaaa shatta why dat 
gun",2019-05-19T21:17:13Z,2
_XUBnbTMxUI,@joeboy5855,more fire,2019-05-19T21:16:05Z,1
_XUBnbTMxUI,@martinyeboah5526,Am glad for Kwame Eugene and Diana Hamilton,2019-05-19T19:20:30Z,6
_XUBnbTMxUI,@0943969,What is the song and artist at 3:21:35,2019-05-19T17:35:18Z,0
_XUBnbTMxUI,@afia6935,"like seriously?
this white man is still Nana Amakye..
FAITHFULNESS is what I see",2019-05-19T17:13:08Z,4
_XUBnbTMxUI,@aboaboyahciciniko7132,Nice songs thou🇬🇭🇬🇭🇬🇭🇬🇭👌👌👌,2019-05-19T16:55:47Z,3
_XUBnbTMxUI,@DrTakyi,https://www.youtube.com/watch?v=dE2MsJXc4WY&pbjreload=10,2019-05-19T16:28:02Z,0
